"ts_code","trade_date","open","high","low","close","pre_close","change","pct_chg","vol","amount"
"600519.SH","20180525","712","727","712","716.86","715.4","1.46","0.2","26511.46","1908701.139"
"600519.SH","20180524","720","728.66","713","715.4","723.78","-8.38","-1.16","30416.34","2191695.815"
"600519.SH","20180523","740","740","723.58","723.78","739.57","-15.79","-2.14","28268.71","2061375.201"
"600519.SH","20180522","735.22","739.84","730.02","739.57","734.82","4.75","0.65","16998.96","1250693.946"
"600519.SH","20180521","744","747.3","732.48","734.82","739.32","-4.5","-0.61","29059.58","2150582.003"
"600519.SH","20180518","723.99","741","721.19","739.32","727.38","11.94","1.64","29255.17","2140724.039"
"600519.SH","20180517","735.12","737.5","724","727.38","734.52","-7.14","-0.97","28517.93","2077476.64"
"600519.SH","20180516","740","745.66","733.28","734.52","743.06","-8.54","-1.15","30795.2","2275092.45"
"600519.SH","20180515","746","746.44","734","743.06","742.41","0.65","0.09","38055.8","2811622.722"
"600519.SH","20180514","724","743","724","742.41","718.02","24.39","3.4","51014.71","3753818.029"
"600519.SH","20180511","718.69","730.5","715.7","718.02","714.19","3.83","0.54","39141.65","2826877.192"
"600519.SH","20180510","703.5","716","703.5","714.19","701.95","12.24","1.74","39293.8","2794919.589"
"600519.SH","20180509","709.08","712.3","697.12","701.95","708.83","-6.88","-0.97","32331.06","2267880.036"
"600519.SH","20180508","698.03","712.13","698.03","708.83","698.17","10.66","1.53","62497.83","4414037.853"
"600519.SH","20180507","659.95","701.88","657.77","698.17","662.87","35.3","5.33","85591.43","5858519.223"
"600519.SH","20180504","670.98","674.83","660.57","662.87","670.88","-8.01","-1.19","37375.84","2492610.223"
"600519.SH","20180503","666","673.68","658","670.88","667.83","3.05","0.46","36326.53","2426248.236"
"600519.SH","20180502","660","668.99","645.06","667.83","662.53","5.3","0.8","70259.11","4589885.607"
"600519.SH","20180427","685.25","688.36","655","662.53","678.23","-15.7","-2.31","57915.21","3866680.412"
"600519.SH","20180426","692","692.28","673","678.23","690.97","-12.74","-1.84","35047.9","2378744.475"
"600519.SH","20180425","689","692","683.02","690.97","689.88","1.09","0.16","25252.22","1738767.067"
"600519.SH","20180424","676","693.5","675","689.88","674.01","15.87","2.35","47282.56","3252280.969"
"600519.SH","20180423","666.01","680.33","666.01","674.01","670.26","3.75","0.56","32659.2","2196761.047"
"600519.SH","20180420","681","694","668.23","670.26","679.96","-9.7","-1.43","41511.68","2831559.751"
"600519.SH","20180419","659.85","680","656.66","679.96","655.64","24.32","3.71","44207.57","2976468.492"
"600519.SH","20180418","671","671","645","655.64","666.2","-10.56","-1.59","62616.6","4104175.827"
"600519.SH","20180417","685","685.38","665.6","666.2","681.38","-15.18","-2.23","35172.76","2377407.817"
"600519.SH","20180416","680.58","686.85","677","681.38","686.86","-5.48","-0.8","32939.67","2241463.093"
"600519.SH","20180413","698.5","701","685.08","686.86","694.2","-7.34","-1.06","27549.52","1904051.062"
"600519.SH","20180412","704","706.88","692.22","694.2","705.36","-11.16","-1.58","30713.61","2139139.504"
"600519.SH","20180411","710","714.78","703.02","705.36","708.02","-2.66","-0.38","25723.18","1822237.882"
"600519.SH","20180410","704.8","708.5","698.46","708.02","698.3","9.72","1.39","32043.25","2252069.676"
"600519.SH","20180409","697.1","705.43","690.15","698.3","694.01","4.29","0.62","30833.05","2149178.951"
"600519.SH","20180404","682","700.43","680.38","694.01","677.91","16.1","2.37","56891.31","3948712.791"
"600519.SH","20180403","678","687","675.39","677.91","680.06","-2.15","-0.32","40235.58","2737509.485"
"600519.SH","20180402","680","691","674.11","680.06","683.62","-3.56","-0.52","32039.08","2185060.765"
"600519.SH","20180330","686","693.5","679.88","683.62","689.1","-5.48","-0.8","36540.28","2502696.336"
"600519.SH","20180329","682.2","697.85","658.41","689.1","682.05","7.05","1.03","79081.96","5362890.034"
"600519.SH","20180328","699.97","703","669","682.05","714.74","-32.69","-4.57","113539.72","7786098.263"
"600519.SH","20180327","723","725.88","704","714.74","713.49","1.25","0.18","47548.44","3399900.239"
"600519.SH","20180326","708","715.06","701.88","713.49","711.06","2.43","0.34","46256.11","3276880.07"
"600519.SH","20180323","701","723.49","700.08","711.06","726.08","-15.02","-2.07","52546.77","3727044.98"
"600519.SH","20180322","744","748","724.01","726.08","742","-15.92","-2.15","37486.97","2748721.669"
"600519.SH","20180321","750.11","753.11","740","742","747.73","-5.73","-0.77","26742.71","1996584.261"
"600519.SH","20180320","750","752","740","747.73","753.48","-5.75","-0.76","28877.2","2154897.794"
"600519.SH","20180319","743.97","753.99","739","753.48","739.85","13.63","1.84","38666.58","2897348.542"
"600519.SH","20180316","747.6","753.98","738.88","739.85","746.47","-6.62","-0.89","35855.52","2676682.524"
"600519.SH","20180315","728.02","747","728.02","746.47","726.88","19.59","2.7","56148.79","4161645.76"
"600519.SH","20180314","709.67","728.08","707.22","726.88","710.35","16.53","2.33","37355.76","2683830.11"
"600519.SH","20180313","723","726.6","710","710.35","723.95","-13.6","-1.88","38577.09","2764426.996"
"600519.SH","20180312","729.55","733.92","722.77","723.95","728.2","-4.25","-0.58","39888.41","2900950.557"
"600519.SH","20180309","727.55","732.57","723.5","728.2","722.76","5.44","0.75","30171","2199081.672"
"600519.SH","20180308","714","724","708","722.76","710.04","12.72","1.79","35349.3","2540452"
"600519.SH","20180307","715","724","708.99","710.04","718.26","-8.22","-1.14","34595.94","2480929.043"
"600519.SH","20180306","725","727.6","697.13","718.26","720.11","-1.85","-0.26","64570.36","4581658.583"
"600519.SH","20180305","738.18","742","717.03","720.11","736.41","-16.3","-2.21","37234.7","2703926.955"
"600519.SH","20180302","738","743.56","730","736.41","741.97","-5.56","-0.75","25991.9","1912613.83"
"600519.SH","20180301","728","746.85","723.77","741.97","725.62","16.35","2.25","44794.65","3303604.159"
"600519.SH","20180228","732","742.3","719","725.62","737.98","-12.36","-1.67","48330.67","3522004.686"
"600519.SH","20180227","749","756","737.22","737.98","743.51","-5.53","-0.74","42601.54","3181778.842"
"600519.SH","20180226","746.88","752.05","733.02","743.51","742.48","1.03","0.14","43658.24","3243216.345"
"600519.SH","20180223","747","756.56","737","742.48","742.45","0.03","0","38158.77","2844936.758"
"600519.SH","20180222","727.3","744","723.24","742.45","718.45","24","3.34","50764.69","3717469.267"
"600519.SH","20180214","720","720","712.22","718.45","711.98","6.47","0.91","30652.6","2198728.707"
"600519.SH","20180213","705.02","714.82","704.5","711.98","697.48","14.5","2.08","53389.18","3793782.378"
"600519.SH","20180212","691","705.5","685.2","697.48","683.43","14.05","2.06","64179.55","4466343.242"
"600519.SH","20180209","680","689.89","658","683.43","700.99","-17.56","-2.51","105578.26","7160206.33"
"600519.SH","20180208","682.2","718","682.2","700.99","683.43","17.56","2.57","83409.43","5860233.484"
"600519.SH","20180207","720","723.88","682.01","683.43","708.86","-25.43","-3.59","88289.98","6231141.116"
"600519.SH","20180206","703","722.6","703","708.86","718.23","-9.37","-1.3","88168.71","6270888.575"
"600519.SH","20180205","727.22","729.96","705.6","718.23","740.4","-22.17","-2.99","98995.85","7104095.616"
"600519.SH","20180202","752.22","753.23","725","740.4","757.73","-17.33","-2.29","75420.82","5583742.782"
"600519.SH","20180201","767","767.3","752.92","757.73","764.54","-6.81","-0.89","50582.61","3846421.613"
"600519.SH","20180131","739","771.71","739","764.54","742.08","22.46","3.03","60402.41","4601994.781"
"600519.SH","20180130","736","748.77","730.02","742.08","736.32","5.76","0.78","51911.03","3852705.098"
"600519.SH","20180129","778.76","779.67","735","736.32","777.22","-40.9","-5.26","74535.51","5637041.971"
"600519.SH","20180126","767.24","777.4","764","777.22","769.16","8.06","1.05","43978.33","3389953.777"
"600519.SH","20180125","761","776","751","769.16","764.46","4.7","0.61","50040.72","3821875.04"
"600519.SH","20180124","776.44","776.46","758.6","764.46","773.78","-9.32","-1.2","43298.81","3311348.774"
"600519.SH","20180123","777.81","780","768.6","773.78","773.64","0.14","0.02","49549.18","3836387.69"
"600519.SH","20180122","751.81","774","751.81","773.64","750.18","23.46","3.13","67126.75","5129674.653"
"600519.SH","20180119","752.9","758.9","739.02","750.18","750.74","-0.56","-0.07","50925.56","3818021.99"
"600519.SH","20180118","747.93","765","744.09","750.74","747.93","2.81","0.38","58978.51","4443031.234"
"600519.SH","20180117","770","774","738.51","747.93","772.94","-25.01","-3.24","90709.54","6835580.477"
"600519.SH","20180116","780.48","788.61","768","772.94","785.37","-12.43","-1.58","65428.33","5084966.063"
"600519.SH","20180115","793.46","799.06","779.02","785.37","788.42","-3.05","-0.39","52473.13","4136645.487"
"600519.SH","20180112","773.77","788.8","767.02","788.42","774.81","13.61","1.76","45988.24","3577281.776"
"600519.SH","20180111","787","788","772","774.81","785.71","-10.9","-1.39","50656.07","3942075.854"
"600519.SH","20180110","785","788.88","773.48","785.71","782.52","3.19","0.41","47714.24","3731993.154"
"600519.SH","20180109","752.21","783","752.21","782.52","752.13","30.39","4.04","64591.95","5001164.506"
"600519.SH","20180108","735.02","756.5","735.02","752.13","738.36","13.77","1.86","52204.56","3899951.72"
"600519.SH","20180105","741","746.03","728.22","738.36","737.07","1.29","0.18","39989.07","2946493.013"
"600519.SH","20180104","721.4","743.5","719.33","737.07","715.86","21.21","2.96","72205.08","5309890.21"
"600519.SH","20180103","701.5","721.4","699.74","715.86","703.85","12.01","1.71","52019.41","3713523.701"
"600519.SH","20180102","700","710.16","689.89","703.85","697.49","6.36","0.91","49612.48","3482407.646"
"600519.SH","20171229","718","726.5","691.6","697.49","718.69","-21.2","-2.95","76038.87","5372514.665"
"600519.SH","20171228","687","719.9","671.32","718.69","664.18","54.51","8.21","124141.07","8656875.718"
"600519.SH","20171227","684.86","684.86","662.5","664.18","680.81","-16.63","-2.44","37722.05","2539720.696"
"600519.SH","20171226","688.18","692.99","676.5","680.81","688.12","-7.31","-1.06","31867.66","2174103.282"
"600519.SH","20171225","686","696.3","683.72","688.12","682.92","5.2","0.76","36214.28","2497653.982"
"600519.SH","20171222","680","685.9","677.01","682.92","681.74","1.18","0.17","28317.01","1930315.469"
"600519.SH","20171221","683","687.42","675.5","681.74","684.91","-3.17","-0.46","46680.38","3178595.839"
"600519.SH","20171220","669.9","686.86","664.03","684.91","667.09","17.82","2.67","63601.31","4321305.755"
"600519.SH","20171219","663","672.44","661","667.09","665.77","1.32","0.2","44072.21","2944470.867"
"600519.SH","20171218","660","669.8","658.58","665.77","653.79","11.98","1.83","39162.28","2599749.872"
"600519.SH","20171215","664","667.95","650.78","653.79","664.55","-10.76","-1.62","32255.95","2126579.404"
"600519.SH","20171214","669.98","671.3","660.5","664.55","668.21","-3.66","-0.55","31967.94","2126665.894"
"600519.SH","20171213","654.99","670","650.72","668.21","651.32","16.89","2.59","48502.48","3197982.045"
"600519.SH","20171212","658.7","658.77","651.02","651.32","650.99","0.33","0.05","47889.31","3138650.306"
"600519.SH","20171211","631","651.95","631","650.99","627.28","23.71","3.78","72849.17","4702239.221"
"600519.SH","20171208","615.42","628.85","615.42","627.28","616.69","10.59","1.72","45503.39","2842464.437"
"600519.SH","20171207","624.95","624.99","615.26","616.69","625.01","-8.32","-1.33","51032.62","3155212.01"
"600519.SH","20171206","631.5","644.1","620","625.01","632.96","-7.95","-1.26","58174.09","3657236.582"
"600519.SH","20171205","634","647.4","630.13","632.96","637.79","-4.83","-0.76","47465.76","3026076.465"
"600519.SH","20171204","623.95","644.1","616.72","637.79","622.35","15.44","2.48","54267.71","3436687.377"
"600519.SH","20171201","638.01","638.99","620.13","622.35","631","-8.65","-1.37","47192.74","2959772.009"
"600519.SH","20171130","635.51","648.48","626","631","638.12","-7.12","-1.12","38019.62","2419959.854"
"600519.SH","20171129","649.94","651.97","634.01","638.12","648.23","-10.11","-1.56","46763.72","3005733.412"
"600519.SH","20171128","625.06","648.88","624","648.23","621.29","26.94","4.34","70291.83","4491543.613"
"600519.SH","20171127","634","636.33","613.01","621.29","630.04","-8.75","-1.39","63548.46","3975262.024"
"600519.SH","20171124","635.9","642.5","622.23","630.04","633.73","-3.69","-0.58","76541.94","4835808.966"
"600519.SH","20171123","642","646","630.22","633.73","650.52","-16.79","-2.58","109599.13","6984097.475"
"600519.SH","20171122","677","688","650","650.52","677.25","-26.73","-3.95","128498.26","8528143.403"
"600519.SH","20171121","669","688.8","662.02","677.25","679.15","-1.9","-0.28","96016.51","6491134.446"
"600519.SH","20171120","676.8","685.6","660","679.15","690.25","-11.1","-1.61","88305.82","5954131.851"
"600519.SH","20171117","696","709","677.77","690.25","719.11","-28.86","-4.01","123861.24","8548747.991"
"600519.SH","20171116","686.01","719.96","686.01","719.11","688.08","31.03","4.51","60716.32","4299283.186"
"600519.SH","20171115","678.75","689.99","674","688.08","678.75","9.33","1.37","45036.33","3074244.081"
"600519.SH","20171114","687.14","687.22","677.35","678.75","687.88","-9.13","-1.33","46366.71","3159112.664"
"600519.SH","20171113","680","692.78","675.8","687.88","677.95","9.93","1.46","49869.84","3402794.002"
"600519.SH","20171110","650.43","683.4","650.43","677.95","650.07","27.88","4.29","74078.6","4967970.73"
"600519.SH","20171109","648","654.15","644.61","650.07","650.38","-0.31","-0.05","33641.13","2183815.39"
"600519.SH","20171108","642.33","654.5","642.33","650.38","642.07","8.31","1.29","43951.94","2855374.07"
"600519.SH","20171107","650.58","657.15","638.18","642.07","653.06","-10.99","-1.68","55564.85","3592238.407"
"600519.SH","20171106","641.5","657.62","640.2","653.06","639.17","13.89","2.17","48513.98","3153638.704"
"600519.SH","20171103","628.65","643.44","628.65","639.17","626.92","12.25","1.95","48188.97","3075651.167"
"600519.SH","20171102","626.95","629.78","621","626.92","623.01","3.91","0.63","34249.73","2144671.943"
"600519.SH","20171101","620.88","631.54","619.22","623.01","618.03","4.98","0.81","43435.25","2712016.939"
"600519.SH","20171031","622.01","627.6","611.88","618.03","622.08","-4.05","-0.65","51875.68","3206280.6"
"600519.SH","20171030","643.05","644","621","622.08","649.63","-27.55","-4.24","81007.86","5099041.747"
"600519.SH","20171027","602.11","655","600.03","649.63","605.09","44.54","7.36","84383.79","5284485.766"
"600519.SH","20171026","605","613","591.91","605.09","565.67","39.42","6.97","115434.97","6957625.411"
"600519.SH","20171025","569.75","571.68","562.06","565.67","567.33","-1.66","-0.29","25076","1418395.221"
"600519.SH","20171024","572","573.8","563.61","567.33","573.41","-6.08","-1.06","31274.28","1775645.971"
"600519.SH","20171023","574.92","580.5","568","573.41","574.33","-0.92","-0.16","23771.82","1362900.409"
"600519.SH","20171020","581","581","571.76","574.33","582.6","-8.27","-1.42","31534.33","1812957.242"
"600519.SH","20171019","561","585.15","560.72","582.6","560.72","21.88","3.9","40658.82","2338901.855"
"600519.SH","20171018","554.2","562.59","554.2","560.72","556.73","3.99","0.72","19178.65","1072237.528"
"600519.SH","20171017","560.97","560.97","554","556.73","560.69","-3.96","-0.71","20977.12","1168943.28"
"600519.SH","20171016","559.99","566.66","555.87","560.69","556.15","4.54","0.82","29909.01","1676809.992"
"600519.SH","20171013","545","556.6","542.01","556.15","544.09","12.06","2.22","27858.42","1534212.916"
"600519.SH","20171012","545","547.5","540.18","544.09","545.54","-1.45","-0.27","19646.22","1067464.518"
